instance,elapsed_seconds,mean_global_best,min_global_best,max_global_best,runs_with_value
cubic_1300.txt,17.56123992924,1140.3,1129.0,1154.0,10
cubic_1300.txt,17.86401992802,1140.1,1129.0,1152.0,10
cubic_1300.txt,18.1667999268,1140.1,1129.0,1152.0,10
cubic_1300.txt,18.46957992558,1138.8,1129.0,1152.0,10
cubic_1300.txt,18.77235992436,1138.8,1129.0,1152.0,10
cubic_1300.txt,19.07513992314,1138.8,1129.0,1152.0,10
cubic_1300.txt,19.37791992192,1138.8,1129.0,1152.0,10
cubic_1300.txt,19.6806999207,1136.7,1126.0,1145.0,10
cubic_1300.txt,19.983479919479997,1136.7,1126.0,1145.0,10
cubic_1300.txt,20.28625991826,1136.7,1126.0,1145.0,10
cubic_1300.txt,20.58903991704,1136.7,1126.0,1145.0,10
cubic_1300.txt,20.89181991582,1136.7,1126.0,1145.0,10
cubic_1300.txt,21.194599914599998,1136.7,1126.0,1145.0,10
cubic_1300.txt,21.49737991338,1136.7,1126.0,1145.0,10
cubic_1300.txt,21.800159912159998,1136.7,1126.0,1145.0,10
cubic_1300.txt,22.102939910939998,1136.7,1126.0,1145.0,10
cubic_1300.txt,22.405719909720002,1136.7,1126.0,1145.0,10
cubic_1300.txt,22.7084999085,1136.7,1126.0,1145.0,10
cubic_1300.txt,23.01127990728,1136.5,1126.0,1145.0,10
cubic_1300.txt,23.314059906060002,1136.5,1126.0,1145.0,10
cubic_1300.txt,23.61683990484,1136.5,1126.0,1145.0,10
cubic_1300.txt,23.91961990362,1136.1,1126.0,1145.0,10
cubic_1300.txt,24.2223999024,1135.9,1126.0,1145.0,10
cubic_1300.txt,24.52517990118,1135.9,1126.0,1145.0,10
cubic_1300.txt,24.82795989996,1135.9,1126.0,1145.0,10
cubic_1300.txt,25.13073989874,1135.9,1126.0,1145.0,10
cubic_1300.txt,25.43351989752,1135.9,1126.0,1145.0,10
cubic_1300.txt,25.736299896299997,1135.5,1126.0,1145.0,10
cubic_1300.txt,26.03907989508,1135.5,1126.0,1145.0,10
cubic_1300.txt,26.34185989386,1135.5,1126.0,1145.0,10
cubic_1300.txt,26.644639892639997,1135.5,1126.0,1145.0,10
cubic_1300.txt,26.94741989142,1135.5,1126.0,1145.0,10
cubic_1300.txt,27.2501998902,1135.5,1126.0,1145.0,10
cubic_1300.txt,27.552979888979998,1135.5,1126.0,1145.0,10
cubic_1300.txt,27.85575988776,1135.5,1126.0,1145.0,10
cubic_1300.txt,28.158539886539998,1135.3,1126.0,1145.0,10
cubic_1300.txt,28.46131988532,1135.3,1126.0,1145.0,10
cubic_1300.txt,28.764099884100002,1135.3,1126.0,1145.0,10
cubic_1300.txt,29.06687988288,1134.9,1123.0,1145.0,10
cubic_1300.txt,29.36965988166,1134.9,1123.0,1145.0,10
cubic_1300.txt,29.672439880439995,1134.9,1123.0,1145.0,10
cubic_1300.txt,29.97521987922,1134.9,1123.0,1145.0,10
cubic_1300.txt,30.277999878,1134.8,1123.0,1145.0,10
cubic_1400.txt,0.0,nan,nan,nan,0
cubic_1400.txt,0.31658999919999997,1548.9,1533.0,1567.0,10
cubic_1400.txt,0.6331799983999999,1548.9,1533.0,1567.0,10
cubic_1400.txt,0.9497699976,1548.9,1533.0,1567.0,10
cubic_1400.txt,1.2663599967999999,1502.8,1491.0,1513.0,10
cubic_1400.txt,1.5829499959999997,1502.8,1491.0,1513.0,10
cubic_1400.txt,1.8995399952,1501.3,1491.0,1513.0,10
cubic_1400.txt,2.2161299944,1495.2,1488.0,1505.0,10
cubic_1400.txt,2.5327199935999998,1495.2,1488.0,1505.0,10
cubic_1400.txt,2.8493099928,1489.9,1482.0,1500.0,10
cubic_1400.txt,3.1658999919999995,1416.8,1250.0,1493.0,10
cubic_1400.txt,3.4824899912,1250.5,1232.0,1262.0,10
cubic_1400.txt,3.7990799904,1250.5,1232.0,1262.0,10
cubic_1400.txt,4.1156699896,1250.5,1232.0,1262.0,10
cubic_1400.txt,4.4322599888,1250.5,1232.0,1262.0,10
cubic_1400.txt,4.748849988,1250.5,1232.0,1262.0,10
cubic_1400.txt,5.0654399871999995,1250.5,1232.0,1262.0,10
cubic_1400.txt,5.3820299864,1250.5,1232.0,1262.0,10
cubic_1400.txt,5.6986199856,1250.5,1232.0,1262.0,10
cubic_1400.txt,6.0152099848,1250.5,1232.0,1262.0,10
cubic_1400.txt,6.331799983999999,1246.9,1232.0,1261.0,10
cubic_1400.txt,6.6483899831999995,1246.9,1232.0,1261.0,10
cubic_1400.txt,6.9649799824,1245.9,1232.0,1261.0,10
cubic_1400.txt,7.2815699816,1245.3,1232.0,1256.0,10
cubic_1400.txt,7.5981599808,1244.8,1232.0,1256.0,10
cubic_1400.txt,7.91474998,1244.5,1232.0,1256.0,10
cubic_1400.txt,8.2313399792,1244.5,1232.0,1256.0,10
cubic_1400.txt,8.5479299784,1244.1,1232.0,1256.0,10
cubic_1400.txt,8.8645199776,1244.1,1232.0,1256.0,10
cubic_1400.txt,9.1811099768,1242.1,1232.0,1252.0,10
cubic_1400.txt,9.497699976,1238.7,1232.0,1247.0,10
cubic_1400.txt,9.8142899752,1238.4,1232.0,1247.0,10
cubic_1400.txt,10.130879974399999,1238.1,1232.0,1247.0,10
cubic_1400.txt,10.4474699736,1237.8,1232.0,1247.0,10
cubic_1400.txt,10.7640599728,1237.8,1232.0,1247.0,10
cubic_1400.txt,11.080649971999998,1237.0,1232.0,1242.0,10
cubic_1400.txt,11.3972399712,1236.7,1230.0,1242.0,10
cubic_1400.txt,11.713829970399999,1236.7,1230.0,1242.0,10
cubic_1400.txt,12.0304199696,1236.7,1230.0,1242.0,10
cubic_1400.txt,12.3470099688,1236.7,1230.0,1242.0,10
cubic_1400.txt,12.663599967999998,1236.6,1230.0,1242.0,10
cubic_1400.txt,12.9801899672,1236.6,1230.0,1242.0,10
cubic_1400.txt,13.296779966399999,1236.6,1230.0,1242.0,10
cubic_1400.txt,13.6133699656,1236.6,1230.0,1242.0,10
cubic_1400.txt,13.9299599648,1236.6,1230.0,1242.0,10
cubic_1400.txt,14.246549964000002,1236.5,1230.0,1242.0,10
cubic_1400.txt,14.5631399632,1236.1,1230.0,1242.0,10
cubic_1400.txt,14.879729962399999,1235.0,1230.0,1240.0,10
cubic_1400.txt,15.1963199616,1233.7,1227.0,1240.0,10
cubic_1400.txt,15.5129099608,1233.0,1227.0,1240.0,10
cubic_1400.txt,15.82949996,1232.6,1227.0,1240.0,10
cubic_1400.txt,16.146089959199998,1232.6,1227.0,1240.0,10
cubic_1400.txt,16.4626799584,1232.6,1227.0,1240.0,10
cubic_1400.txt,16.7792699576,1232.6,1227.0,1240.0,10
cubic_1400.txt,17.0958599568,1232.6,1227.0,1240.0,10
cubic_1400.txt,17.412449956,1232.6,1227.0,1240.0,10
cubic_1400.txt,17.7290399552,1232.5,1227.0,1239.0,10
cubic_1400.txt,18.0456299544,1230.7,1220.0,1239.0,10
cubic_1400.txt,18.3622199536,1229.0,1218.0,1239.0,10
cubic_1400.txt,18.6788099528,1229.0,1218.0,1239.0,10
cubic_1400.txt,18.995399952,1227.8,1218.0,1239.0,10
cubic_1400.txt,19.3119899512,1226.6,1218.0,1236.0,10
cubic_1400.txt,19.6285799504,1226.6,1218.0,1236.0,10
cubic_1400.txt,19.9451699496,1226.6,1218.0,1236.0,10
cubic_1400.txt,20.261759948799998,1226.6,1218.0,1236.0,10
cubic_1400.txt,20.578349948,1225.5,1218.0,1236.0,10
cubic_1400.txt,20.8949399472,1225.5,1218.0,1236.0,10
cubic_1400.txt,21.211529946400002,1225.3,1218.0,1236.0,10
cubic_1400.txt,21.5281199456,1225.3,1218.0,1236.0,10
cubic_1400.txt,21.8447099448,1225.3,1218.0,1236.0,10
cubic_1400.txt,22.161299943999996,1225.3,1218.0,1236.0,10
cubic_1400.txt,22.477889943199997,1225.3,1218.0,1236.0,10
cubic_1400.txt,22.7944799424,1225.3,1218.0,1236.0,10
cubic_1400.txt,23.1110699416,1223.0,1215.0,1232.0,10
cubic_1400.txt,23.427659940799998,1223.0,1215.0,1232.0,10
cubic_1400.txt,23.74424994,1222.8,1215.0,1232.0,10
cubic_1400.txt,24.0608399392,1222.8,1215.0,1232.0,10
cubic_1400.txt,24.3774299384,1222.8,1215.0,1232.0,10
cubic_1400.txt,24.6940199376,1222.2,1215.0,1232.0,10
cubic_1400.txt,25.0106099368,1222.2,1215.0,1232.0,10
cubic_1400.txt,25.327199935999996,1222.2,1215.0,1232.0,10
cubic_1400.txt,25.643789935199997,1222.2,1215.0,1232.0,10
cubic_1400.txt,25.9603799344,1222.2,1215.0,1232.0,10
cubic_1400.txt,26.2769699336,1222.2,1215.0,1232.0,10
cubic_1400.txt,26.593559932799998,1222.2,1215.0,1232.0,10
cubic_1400.txt,26.910149932,1222.2,1215.0,1232.0,10
cubic_1400.txt,27.2267399312,1219.5,1205.0,1232.0,10
cubic_1400.txt,27.5433299304,1219.5,1205.0,1232.0,10
cubic_1400.txt,27.8599199296,1219.5,1205.0,1232.0,10
cubic_1400.txt,28.1765099288,1219.5,1205.0,1232.0,10
cubic_1400.txt,28.493099928000003,1219.5,1205.0,1232.0,10
cubic_1400.txt,28.809689927199997,1219.5,1205.0,1232.0,10
cubic_1400.txt,29.1262799264,1219.5,1205.0,1232.0,10
cubic_1400.txt,29.442869925599997,1219.5,1205.0,1232.0,10
cubic_1400.txt,29.759459924799998,1219.4,1205.0,1232.0,10
cubic_1400.txt,30.076049924,1218.9,1205.0,1232.0,10
cubic_1400.txt,30.3926399232,1218.9,1205.0,1232.0,10
cubic_1400.txt,30.7092299224,1218.9,1205.0,1232.0,10
cubic_1400.txt,31.0258199216,1218.9,1205.0,1232.0,10
cubic_1400.txt,31.3424099208,1218.9,1205.0,1232.0,10
cubic_1400.txt,31.65899992,1218.4,1205.0,1227.0,10
cubic_1500.txt,0.0,nan,nan,nan,0
cubic_1500.txt,0.34277999878000004,1662.3,1623.0,1686.0,10
cubic_1500.txt,0.6855599975600001,1662.3,1623.0,1686.0,10
cubic_1500.txt,1.0283399963400002,1662.3,1623.0,1686.0,10
cubic_1500.txt,1.3711199951200002,1612.6,1597.0,1647.0,10
cubic_1500.txt,1.7138999939000001,1608.5,1597.0,1625.0,10
cubic_1500.txt,2.0566799926800003,1605.3,1588.0,1625.0,10
cubic_1500.txt,2.39945999146,1601.9,1588.0,1610.0,10
cubic_1500.txt,2.7422399902400003,1600.7,1588.0,1610.0,10
cubic_1500.txt,3.08501998902,1598.3,1588.0,1609.0,10
cubic_1500.txt,3.4277999878000003,1467.1,1329.0,1595.0,10
cubic_1500.txt,3.7705799865800005,1339.7,1318.0,1360.0,10
cubic_1500.txt,4.113359985360001,1339.7,1318.0,1360.0,10
cubic_1500.txt,4.45613998414,1338.5,1318.0,1360.0,10
cubic_1500.txt,4.79891998292,1338.5,1318.0,1360.0,10
cubic_1500.txt,5.141699981700001,1336.4,1318.0,1358.0,10
cubic_1500.txt,5.484479980480001,1335.3,1318.0,1358.0,10
cubic_1500.txt,5.82725997926,1334.4,1318.0,1358.0,10
cubic_1500.txt,6.17003997804,1334.4,1318.0,1358.0,10
cubic_1500.txt,6.512819976820001,1334.4,1318.0,1358.0,10
cubic_1500.txt,6.855599975600001,1329.9,1314.0,1341.0,10
cubic_1500.txt,7.19837997438,1329.1,1314.0,1341.0,10
cubic_1500.txt,7.541159973160001,1328.1,1314.0,1341.0,10
cubic_1500.txt,7.883939971940001,1328.1,1314.0,1341.0,10
cubic_1500.txt,8.226719970720001,1328.1,1314.0,1341.0,10
cubic_1500.txt,8.5694999695,1328.1,1314.0,1341.0,10
cubic_1500.txt,8.91227996828,1328.0,1314.0,1341.0,10
cubic_1500.txt,9.255059967060001,1326.4,1308.0,1341.0,10
cubic_1500.txt,9.59783996584,1324.8,1308.0,1341.0,10
cubic_1500.txt,9.94061996462,1322.9,1308.0,1341.0,10
cubic_1500.txt,10.283399963400003,1322.6,1308.0,1341.0,10
cubic_1500.txt,10.626179962180002,1320.3,1308.0,1334.0,10
cubic_1500.txt,10.968959960960001,1319.9,1308.0,1334.0,10
cubic_1500.txt,11.31173995974,1319.2,1306.0,1334.0,10
cubic_1500.txt,11.65451995852,1319.2,1306.0,1334.0,10
cubic_1500.txt,11.997299957300001,1319.2,1306.0,1334.0,10
cubic_1500.txt,12.34007995608,1318.5,1306.0,1331.0,10
cubic_1500.txt,12.68285995486,1318.5,1306.0,1331.0,10
cubic_1500.txt,13.025639953640002,1318.5,1306.0,1331.0,10
cubic_1500.txt,13.368419952420002,1318.5,1306.0,1331.0,10
cubic_1500.txt,13.711199951200001,1318.2,1306.0,1331.0,10
cubic_1500.txt,14.05397994998,1318.2,1306.0,1331.0,10
cubic_1500.txt,14.39675994876,1317.1,1306.0,1327.0,10
cubic_1500.txt,14.739539947540003,1316.8,1306.0,1327.0,10
cubic_1500.txt,15.082319946320002,1316.2,1306.0,1327.0,10
cubic_1500.txt,15.425099945100001,1316.2,1306.0,1327.0,10
cubic_1500.txt,15.767879943880002,1316.2,1306.0,1327.0,10
cubic_1500.txt,16.110659942660003,1316.2,1306.0,1327.0,10
cubic_1500.txt,16.453439941440003,1316.1,1306.0,1327.0,10
cubic_1500.txt,16.796219940220002,1316.1,1306.0,1327.0,10
cubic_1500.txt,17.138999939,1316.1,1306.0,1327.0,10
cubic_1500.txt,17.48177993778,1316.1,1306.0,1327.0,10
cubic_1500.txt,17.82455993656,1314.5,1306.0,1325.0,10
cubic_1500.txt,18.16733993534,1314.5,1306.0,1325.0,10
cubic_1500.txt,18.510119934120002,1314.5,1306.0,1325.0,10
cubic_1500.txt,18.8528999329,1314.5,1306.0,1325.0,10
cubic_1500.txt,19.19567993168,1314.5,1306.0,1325.0,10
cubic_1500.txt,19.53845993046,1314.5,1306.0,1325.0,10
cubic_1500.txt,19.88123992924,1314.5,1306.0,1325.0,10
cubic_1500.txt,20.224019928020002,1314.5,1306.0,1325.0,10
cubic_1500.txt,20.566799926800005,1314.5,1306.0,1325.0,10
cubic_1500.txt,20.90957992558,1314.5,1306.0,1325.0,10
cubic_1500.txt,21.252359924360004,1314.5,1306.0,1325.0,10
cubic_1500.txt,21.59513992314,1314.5,1306.0,1325.0,10
cubic_1500.txt,21.937919921920003,1314.5,1306.0,1325.0,10
cubic_1500.txt,22.280699920700002,1314.5,1306.0,1325.0,10
cubic_1500.txt,22.62347991948,1314.5,1306.0,1325.0,10
cubic_1500.txt,22.966259918260004,1314.5,1306.0,1325.0,10
cubic_1500.txt,23.30903991704,1314.5,1306.0,1325.0,10
cubic_1500.txt,23.651819915820003,1314.5,1306.0,1325.0,10
cubic_1500.txt,23.994599914600002,1314.5,1306.0,1325.0,10
cubic_1500.txt,24.33737991338,1314.5,1306.0,1325.0,10
cubic_1500.txt,24.68015991216,1314.5,1306.0,1325.0,10
cubic_1500.txt,25.022939910940003,1314.5,1306.0,1325.0,10
cubic_1500.txt,25.36571990972,1313.5,1306.0,1322.0,10
cubic_1500.txt,25.708499908500002,1313.5,1306.0,1322.0,10
cubic_1500.txt,26.051279907280005,1313.5,1306.0,1322.0,10
cubic_1500.txt,26.39405990606,1312.5,1302.0,1320.0,10
cubic_1500.txt,26.736839904840004,1312.5,1302.0,1320.0,10
cubic_1500.txt,27.07961990362,1311.9,1302.0,1319.0,10
cubic_1500.txt,27.422399902400002,1311.9,1302.0,1319.0,10
cubic_1500.txt,27.765179901180005,1311.9,1302.0,1319.0,10
cubic_1500.txt,28.10795989996,1311.9,1302.0,1319.0,10
cubic_1500.txt,28.450739898740004,1311.9,1302.0,1319.0,10
cubic_1500.txt,28.79351989752,1311.1,1302.0,1319.0,10
cubic_1500.txt,29.136299896300002,1310.1,1302.0,1317.0,10
cubic_1500.txt,29.479079895080005,1310.1,1302.0,1317.0,10
cubic_1500.txt,29.82185989386,1310.1,1302.0,1317.0,10
cubic_1500.txt,30.164639892640004,1310.1,1302.0,1317.0,10
cubic_1500.txt,30.507419891420003,1309.5,1302.0,1316.0,10
cubic_1500.txt,30.850199890200003,1309.4,1302.0,1316.0,10
cubic_1500.txt,31.192979888980002,1309.4,1302.0,1316.0,10
cubic_1500.txt,31.535759887760005,1309.1,1302.0,1316.0,10
cubic_1500.txt,31.87853988654,1309.1,1302.0,1316.0,10
cubic_1500.txt,32.22131988532001,1307.9,1298.0,1316.0,10
cubic_1500.txt,32.5640998841,1307.8,1298.0,1316.0,10
cubic_1500.txt,32.906879882880006,1307.8,1298.0,1316.0,10
cubic_1500.txt,33.24965988166,1307.5,1298.0,1314.0,10
cubic_1500.txt,33.592439880440004,1306.5,1296.0,1314.0,10
cubic_1500.txt,33.93521987922,1306.5,1296.0,1314.0,10
cubic_1500.txt,34.277999878,1306.5,1296.0,1314.0,10
cubic_1600.txt,0.0,nan,nan,nan,0
cubic_1600.txt,0.35665999889,1764.6,1721.0,1792.0,10
cubic_1600.txt,0.71331999778,1764.6,1721.0,1792.0,10
cubic_1600.txt,1.0699799966699999,1764.6,1721.0,1792.0,10
cubic_1600.txt,1.42663999556,1722.1,1686.0,1783.0,10
cubic_1600.txt,1.78329999445,1714.3,1686.0,1726.0,10
cubic_1600.txt,2.1399599933399998,1712.9,1686.0,1726.0,10
cubic_1600.txt,2.49661999223,1709.4,1686.0,1722.0,10
cubic_1600.txt,2.85327999112,1707.1,1686.0,1721.0,10
cubic_1600.txt,3.2099399900099996,1704.1,1686.0,1711.0,10
cubic_1600.txt,3.5665999889,1593.1,1408.0,1711.0,10
cubic_1600.txt,3.92325998779,1484.3,1408.0,1707.0,10
cubic_1600.txt,4.2799199866799995,1456.1,1408.0,1707.0,10
cubic_1600.txt,4.63657998557,1428.7,1408.0,1459.0,10
cubic_1600.txt,4.99323998446,1426.8,1408.0,1440.0,10
cubic_1600.txt,5.34989998335,1426.8,1408.0,1440.0,10
cubic_1600.txt,5.70655998224,1426.8,1408.0,1440.0,10
cubic_1600.txt,6.06321998113,1425.3,1401.0,1440.0,10
cubic_1600.txt,6.419879980019999,1425.0,1401.0,1440.0,10
cubic_1600.txt,6.77653997891,1424.7,1398.0,1440.0,10
cubic_1600.txt,7.1331999778,1424.7,1398.0,1440.0,10
cubic_1600.txt,7.48985997669,1424.7,1398.0,1440.0,10
cubic_1600.txt,7.84651997558,1420.9,1398.0,1435.0,10
cubic_1600.txt,8.203179974469998,1420.0,1398.0,1434.0,10
cubic_1600.txt,8.559839973359999,1420.0,1398.0,1434.0,10
cubic_1600.txt,8.91649997225,1420.0,1398.0,1434.0,10
cubic_1600.txt,9.27315997114,1419.1,1398.0,1434.0,10
cubic_1600.txt,9.629819970029999,1419.1,1398.0,1434.0,10
cubic_1600.txt,9.98647996892,1418.1,1398.0,1434.0,10
cubic_1600.txt,10.34313996781,1416.4,1398.0,1434.0,10
cubic_1600.txt,10.6997999667,1416.0,1398.0,1434.0,10
cubic_1600.txt,11.05645996559,1413.6,1398.0,1433.0,10
cubic_1600.txt,11.41311996448,1413.6,1398.0,1433.0,10
cubic_1600.txt,11.769779963369999,1412.2,1398.0,1433.0,10
cubic_1600.txt,12.12643996226,1411.8,1398.0,1433.0,10
cubic_1600.txt,12.483099961149998,1411.8,1398.0,1433.0,10
cubic_1600.txt,12.839759960039999,1411.2,1398.0,1433.0,10
cubic_1600.txt,13.196419958929999,1410.3,1398.0,1433.0,10
cubic_1600.txt,13.55307995782,1408.6,1398.0,1421.0,10
cubic_1600.txt,13.90973995671,1408.6,1398.0,1421.0,10
cubic_1600.txt,14.2663999556,1408.6,1398.0,1421.0,10
cubic_1600.txt,14.62305995449,1408.6,1398.0,1421.0,10
cubic_1600.txt,14.97971995338,1408.3,1398.0,1421.0,10
cubic_1600.txt,15.336379952269999,1408.3,1398.0,1421.0,10
cubic_1600.txt,15.69303995116,1408.3,1398.0,1421.0,10
cubic_1600.txt,16.049699950049998,1408.3,1398.0,1421.0,10
cubic_1600.txt,16.406359948939997,1407.9,1398.0,1421.0,10
cubic_1600.txt,16.76301994783,1407.9,1398.0,1421.0,10
cubic_1600.txt,17.119679946719998,1407.9,1398.0,1421.0,10
cubic_1600.txt,17.47633994561,1407.8,1398.0,1420.0,10
cubic_1600.txt,17.8329999445,1407.1,1391.0,1420.0,10
cubic_1600.txt,18.189659943389998,1407.1,1391.0,1420.0,10
cubic_1600.txt,18.54631994228,1407.1,1391.0,1420.0,10
cubic_1600.txt,18.90297994117,1407.1,1391.0,1420.0,10
cubic_1600.txt,19.259639940059998,1405.6,1391.0,1416.0,10
cubic_1600.txt,19.61629993895,1405.6,1391.0,1416.0,10
cubic_1600.txt,19.97295993784,1405.2,1391.0,1416.0,10
cubic_1600.txt,20.329619936729998,1405.2,1391.0,1416.0,10
cubic_1600.txt,20.68627993562,1405.2,1391.0,1416.0,10
cubic_1600.txt,21.04293993451,1405.1,1391.0,1416.0,10
cubic_1600.txt,21.3995999334,1405.1,1391.0,1416.0,10
cubic_1600.txt,21.75625993229,1405.1,1391.0,1416.0,10
cubic_1600.txt,22.11291993118,1404.7,1391.0,1416.0,10
cubic_1600.txt,22.469579930069997,1404.5,1391.0,1416.0,10
cubic_1600.txt,22.82623992896,1402.4,1387.0,1416.0,10
cubic_1600.txt,23.18289992785,1401.6,1387.0,1408.0,10
cubic_1600.txt,23.539559926739997,1401.6,1387.0,1408.0,10
cubic_1600.txt,23.89621992563,1401.6,1387.0,1408.0,10
cubic_1600.txt,24.25287992452,1400.9,1387.0,1408.0,10
cubic_1600.txt,24.609539923409997,1400.9,1387.0,1408.0,10
cubic_1600.txt,24.966199922299996,1400.9,1387.0,1408.0,10
cubic_1600.txt,25.32285992119,1400.9,1387.0,1408.0,10
cubic_1600.txt,25.679519920079997,1399.4,1387.0,1408.0,10
cubic_1600.txt,26.036179918969996,1399.4,1387.0,1408.0,10
cubic_1600.txt,26.392839917859998,1399.4,1387.0,1408.0,10
cubic_1600.txt,26.74949991675,1399.3,1387.0,1408.0,10
cubic_1600.txt,27.10615991564,1398.1,1387.0,1408.0,10
cubic_1600.txt,27.46281991453,1397.3,1387.0,1408.0,10
cubic_1600.txt,27.81947991342,1397.2,1387.0,1408.0,10
cubic_1600.txt,28.17613991231,1397.2,1387.0,1408.0,10
cubic_1600.txt,28.5327999112,1396.5,1387.0,1408.0,10
cubic_1600.txt,28.88945991009,1396.5,1387.0,1408.0,10
cubic_1600.txt,29.24611990898,1396.4,1387.0,1408.0,10
cubic_1600.txt,29.602779907869998,1396.4,1387.0,1408.0,10
cubic_1600.txt,29.95943990676,1396.4,1387.0,1408.0,10
cubic_1600.txt,30.31609990565,1396.4,1387.0,1408.0,10
cubic_1600.txt,30.672759904539998,1396.4,1387.0,1408.0,10
cubic_1600.txt,31.029419903429996,1396.4,1387.0,1408.0,10
cubic_1600.txt,31.38607990232,1396.4,1387.0,1408.0,10
cubic_1600.txt,31.742739901209998,1396.0,1387.0,1408.0,10
cubic_1600.txt,32.099399900099996,1395.7,1387.0,1408.0,10
cubic_1600.txt,32.45605989899,1395.7,1387.0,1408.0,10
cubic_1600.txt,32.812719897879994,1395.7,1387.0,1408.0,10
cubic_1600.txt,33.169379896769996,1395.7,1387.0,1408.0,10
cubic_1600.txt,33.52603989566,1395.7,1387.0,1408.0,10
cubic_1600.txt,33.882699894549994,1395.7,1387.0,1408.0,10
cubic_1600.txt,34.239359893439996,1395.7,1387.0,1408.0,10
cubic_1600.txt,34.59601989233,1395.7,1387.0,1408.0,10
cubic_1600.txt,34.95267989122,1395.7,1387.0,1408.0,10
cubic_1600.txt,35.30933989011,1395.7,1387.0,1408.0,10
cubic_1600.txt,35.665999889,1395.7,1387.0,1408.0,10
cubic_1700.txt,0.0,nan,nan,nan,0
cubic_1700.txt,0.38001999855,1878.3,1847.0,1903.0,10
cubic_1700.txt,0.7600399971,1878.3,1847.0,1903.0,10
cubic_1700.txt,1.14005999565,1874.5,1838.0,1903.0,10
cubic_1700.txt,1.5200799942,1829.1,1813.0,1838.0,10
cubic_1700.txt,1.9000999927500002,1829.1,1813.0,1838.0,10
cubic_1700.txt,2.2801199913,1820.3,1812.0,1833.0,10
cubic_1700.txt,2.66013998985,1819.0,1812.0,1832.0,10
cubic_1700.txt,3.0401599884,1814.8,1806.0,1821.0,10
cubic_1700.txt,3.42017998695,1812.6,1806.0,1821.0,10
cubic_1700.txt,3.8001999855000004,1689.8,1485.0,1817.0,10
cubic_1700.txt,4.180219984050001,1502.7,1485.0,1519.0,10
cubic_1700.txt,4.5602399826,1502.7,1485.0,1519.0,10
cubic_1700.txt,4.94025998115,1502.7,1485.0,1519.0,10
cubic_1700.txt,5.3202799797,1502.7,1485.0,1519.0,10
cubic_1700.txt,5.70029997825,1502.7,1485.0,1519.0,10
cubic_1700.txt,6.0803199768,1502.7,1485.0,1519.0,10
cubic_1700.txt,6.46033997535,1502.7,1485.0,1519.0,10
cubic_1700.txt,6.8403599739,1502.7,1485.0,1519.0,10
cubic_1700.txt,7.220379972450001,1502.7,1485.0,1519.0,10
cubic_1700.txt,7.600399971000001,1502.7,1485.0,1519.0,10
cubic_1700.txt,7.980419969550001,1501.3,1477.0,1513.0,10
cubic_1700.txt,8.360439968100001,1500.7,1477.0,1513.0,10
cubic_1700.txt,8.74045996665,1500.7,1477.0,1513.0,10
cubic_1700.txt,9.1204799652,1500.7,1477.0,1513.0,10
cubic_1700.txt,9.50049996375,1500.6,1477.0,1513.0,10
cubic_1700.txt,9.8805199623,1498.9,1477.0,1513.0,10
cubic_1700.txt,10.260539960850002,1497.7,1477.0,1508.0,10
cubic_1700.txt,10.6405599594,1497.7,1477.0,1508.0,10
cubic_1700.txt,11.020579957950002,1497.7,1477.0,1508.0,10
cubic_1700.txt,11.4005999565,1496.7,1477.0,1508.0,10
cubic_1700.txt,11.780619955050001,1496.7,1477.0,1508.0,10
cubic_1700.txt,12.1606399536,1496.5,1477.0,1508.0,10
cubic_1700.txt,12.54065995215,1496.4,1477.0,1508.0,10
cubic_1700.txt,12.9206799507,1496.4,1477.0,1508.0,10
cubic_1700.txt,13.30069994925,1496.4,1477.0,1508.0,10
cubic_1700.txt,13.6807199478,1496.4,1477.0,1508.0,10
cubic_1700.txt,14.06073994635,1495.6,1477.0,1508.0,10
cubic_1700.txt,14.440759944900002,1495.6,1477.0,1508.0,10
cubic_1700.txt,14.820779943449999,1492.8,1477.0,1508.0,10
cubic_1700.txt,15.200799942000002,1492.1,1477.0,1501.0,10
cubic_1700.txt,15.58081994055,1492.1,1477.0,1501.0,10
cubic_1700.txt,15.960839939100001,1492.1,1477.0,1501.0,10
cubic_1700.txt,16.34085993765,1491.1,1477.0,1501.0,10
cubic_1700.txt,16.720879936200003,1491.1,1477.0,1501.0,10
cubic_1700.txt,17.10089993475,1491.1,1477.0,1501.0,10
cubic_1700.txt,17.4809199333,1491.1,1477.0,1501.0,10
cubic_1700.txt,17.86093993185,1490.8,1477.0,1501.0,10
cubic_1700.txt,18.2409599304,1490.8,1477.0,1501.0,10
cubic_1700.txt,18.62097992895,1490.0,1477.0,1501.0,10
cubic_1700.txt,19.0009999275,1489.6,1477.0,1501.0,10
cubic_1700.txt,19.38101992605,1489.6,1477.0,1501.0,10
cubic_1700.txt,19.7610399246,1489.6,1477.0,1501.0,10
cubic_1700.txt,20.14105992315,1489.6,1477.0,1501.0,10
cubic_1700.txt,20.521079921700004,1488.8,1477.0,1498.0,10
cubic_1700.txt,20.901099920249997,1488.8,1477.0,1498.0,10
cubic_1700.txt,21.2811199188,1487.1,1477.0,1497.0,10
cubic_1700.txt,21.661139917350003,1487.1,1477.0,1497.0,10
cubic_1700.txt,22.041159915900003,1487.1,1477.0,1497.0,10
cubic_1700.txt,22.42117991445,1487.1,1477.0,1497.0,10
cubic_1700.txt,22.801199913,1487.1,1477.0,1497.0,10
