instance,run,status,returncode,vertices,edges,density,best,elapsed_seconds,time_to_best_seconds,publications,consultations,shared_reads,stdout_file,stderr_file
cubic_2300.txt,6,ok,0,2300,3450,0.0013049151805132667,2012.0,50.323,37.959,38,219,217,run_logs\cubic_2300.stdout.txt,run_logs\cubic_2300.stderr.txt
cubic_2300.txt,7,ok,0,2300,3450,0.0013049151805132667,2017.0,50.516,34.688,39,219,217,run_logs\cubic_2300.stdout.txt,run_logs\cubic_2300.stderr.txt
cubic_2300.txt,8,ok,0,2300,3450,0.0013049151805132667,2009.0,52.776,51.767,30,219,217,run_logs\cubic_2300.stdout.txt,run_logs\cubic_2300.stderr.txt
cubic_2300.txt,9,ok,0,2300,3450,0.0013049151805132667,2009.0,49.107,22.667,33,218,216,run_logs\cubic_2300.stdout.txt,run_logs\cubic_2300.stderr.txt
cubic_2300.txt,10,ok,0,2300,3450,0.0013049151805132667,2012.0,50.109,21.865,31,219,217,run_logs\cubic_2300.stdout.txt,run_logs\cubic_2300.stderr.txt
cubic_2400.txt,1,ok,0,2400,3600,0.0012505210504376823,2108.0,51.675,43.176,41,219,217,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,2,ok,0,2400,3600,0.0012505210504376823,2102.0,51.623,49.515,41,220,218,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,3,ok,0,2400,3600,0.0012505210504376823,2105.0,50.894,30.861,40,220,218,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,4,ok,0,2400,3600,0.0012505210504376823,2105.0,51.387,40.172,41,220,218,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,5,ok,0,2400,3600,0.0012505210504376823,2109.0,52.659,32.063,43,220,218,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,6,ok,0,2400,3600,0.0012505210504376823,2110.0,53.976,28.451,48,220,218,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,7,ok,0,2400,3600,0.0012505210504376823,2102.0,50.371,42.513,40,219,217,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,8,ok,0,2400,3600,0.0012505210504376823,2114.0,53.931,45.415,42,221,219,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,9,ok,0,2400,3600,0.0012505210504376823,2103.0,51.099,38.706,40,220,218,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2400.txt,10,ok,0,2400,3600,0.0012505210504376823,2117.0,51.791,41.935,37,221,219,run_logs\cubic_2400.stdout.txt,run_logs\cubic_2400.stderr.txt
cubic_2500.txt,1,ok,0,2500,3750,0.0012004801920768306,2188.0,55.316,30.169,41,222,220,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,2,ok,0,2500,3750,0.0012004801920768306,2191.0,52.291,44.588,38,221,219,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,3,ok,0,2500,3750,0.0012004801920768306,2177.0,54.029,38.375,35,222,220,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,4,ok,0,2500,3750,0.0012004801920768306,2187.0,53.332,52.407,46,221,219,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,5,ok,0,2500,3750,0.0012004801920768306,2188.0,53.263,31.968,28,221,219,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,6,ok,0,2500,3750,0.0012004801920768306,2174.0,53.755,48.855,42,221,219,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,7,ok,0,2500,3750,0.0012004801920768306,2195.0,53.242,33.456,41,221,219,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,8,ok,0,2500,3750,0.0012004801920768306,2200.0,54.114,13.042,34,222,220,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,9,ok,0,2500,3750,0.0012004801920768306,2193.0,54.488,47.199,44,222,220,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2500.txt,10,ok,0,2500,3750,0.0012004801920768306,2180.0,53.416,40.813,34,221,219,run_logs\cubic_2500.stdout.txt,run_logs\cubic_2500.stderr.txt
cubic_2600.txt,1,ok,0,2600,3900,0.0011542901115813775,2286.0,55.715,55.712,41,223,221,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,2,ok,0,2600,3900,0.0011542901115813775,2279.0,57.141,26.105,34,223,221,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,3,ok,0,2600,3900,0.0011542901115813775,2289.0,56.514,17.993,39,223,221,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,4,ok,0,2600,3900,0.0011542901115813775,2290.0,54.416,51.646,33,222,220,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,5,ok,0,2600,3900,0.0011542901115813775,2279.0,57.128,56.309,37,224,222,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,6,ok,0,2600,3900,0.0011542901115813775,2290.0,56.801,56.798,43,224,222,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,7,ok,0,2600,3900,0.0011542901115813775,2268.0,55.194,43.275,41,223,221,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,8,ok,0,2600,3900,0.0011542901115813775,2274.0,55.789,33.496,36,223,221,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,9,ok,0,2600,3900,0.0011542901115813775,2270.0,55.096,45.238,44,223,221,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2600.txt,10,ok,0,2600,3900,0.0011542901115813775,2278.0,55.724,49.975,40,223,221,run_logs\cubic_2600.stdout.txt,run_logs\cubic_2600.stderr.txt
cubic_2700.txt,1,ok,0,2700,4050,0.0011115227862171174,2353.0,58.42,58.417,47,225,223,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,2,ok,0,2700,4050,0.0011115227862171174,2372.0,56.302,55.262,30,224,222,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,3,ok,0,2700,4050,0.0011115227862171174,2366.0,56.344,15.599,29,224,222,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,4,ok,0,2700,4050,0.0011115227862171174,2361.0,61.879,47.794,43,225,223,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,5,ok,0,2700,4050,0.0011115227862171174,2372.0,56.937,22.694,37,224,222,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,6,ok,0,2700,4050,0.0011115227862171174,2368.0,57.404,53.199,49,224,222,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,7,ok,0,2700,4050,0.0011115227862171174,2361.0,56.945,45.341,36,224,222,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,8,ok,0,2700,4050,0.0011115227862171174,2357.0,59.279,49.35,54,225,223,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,9,ok,0,2700,4050,0.0011115227862171174,2360.0,58.709,56.504,46,224,222,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2700.txt,10,ok,0,2700,4050,0.0011115227862171174,2357.0,60.839,52.703,50,225,223,run_logs\cubic_2700.stdout.txt,run_logs\cubic_2700.stderr.txt
cubic_2800.txt,1,ok,0,2800,4200,0.0010718113612004287,2467.0,63.69,29.833,46,226,224,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,2,ok,0,2800,4200,0.0010718113612004287,2450.0,65.419,42.285,38,225,223,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,3,ok,0,2800,4200,0.0010718113612004287,2460.0,67.188,64.344,45,226,224,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,4,ok,0,2800,4200,0.0010718113612004287,2446.0,59.025,53.301,39,226,224,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,5,ok,0,2800,4200,0.0010718113612004287,2454.0,57.968,52.161,48,225,223,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,6,ok,0,2800,4200,0.0010718113612004287,2462.0,59.143,53.935,39,226,224,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,7,ok,0,2800,4200,0.0010718113612004287,2446.0,59.439,47.235,39,226,224,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,8,ok,0,2800,4200,0.0010718113612004287,2455.0,60.543,39.47,39,226,224,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,9,ok,0,2800,4200,0.0010718113612004287,2460.0,58.366,52.371,53,225,223,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2800.txt,10,ok,0,2800,4200,0.0010718113612004287,2445.0,59.525,49.538,45,226,224,run_logs\cubic_2800.stdout.txt,run_logs\cubic_2800.stderr.txt
cubic_2900.txt,1,ok,0,2900,4350,0.0010348395998620215,2540.0,86.203,49.234,44,226,224,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,2,ok,0,2900,4350,0.0010348395998620215,2519.0,77.05,69.733,48,225,223,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,3,ok,0,2900,4350,0.0010348395998620215,2529.0,72.251,69.813,43,225,223,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,4,ok,0,2900,4350,0.0010348395998620215,2535.0,73.153,46.73,43,225,223,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,5,ok,0,2900,4350,0.0010348395998620215,2525.0,74.632,63.225,47,225,223,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,6,ok,0,2900,4350,0.0010348395998620215,2550.0,77.538,40.772,38,224,222,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,7,ok,0,2900,4350,0.0010348395998620215,2542.0,75.383,61.923,41,224,222,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,8,ok,0,2900,4350,0.0010348395998620215,2547.0,69.883,43.298,53,225,223,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,9,ok,0,2900,4350,0.0010348395998620215,2535.0,73.128,54.801,36,225,223,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_2900.txt,10,ok,0,2900,4350,0.0010348395998620215,2520.0,73.918,65.242,44,225,223,run_logs\cubic_2900.stdout.txt,run_logs\cubic_2900.stderr.txt
cubic_300.txt,1,ok,0,300,450,0.010033444816053512,259.0,10.268,8.574,21,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,2,ok,0,300,450,0.010033444816053512,257.0,10.233,6.229,17,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,3,ok,0,300,450,0.010033444816053512,255.0,10.868,5.426,22,181,179,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,4,ok,0,300,450,0.010033444816053512,251.0,11.216,6.523,18,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,5,ok,0,300,450,0.010033444816053512,262.0,10.766,8.119,18,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,6,ok,0,300,450,0.010033444816053512,258.0,10.075,7.132,19,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,7,ok,0,300,450,0.010033444816053512,260.0,13.454,13.159,22,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,8,ok,0,300,450,0.010033444816053512,255.0,10.251,8.569,20,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,9,ok,0,300,450,0.010033444816053512,263.0,13.016,4.035,19,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_300.txt,10,ok,0,300,450,0.010033444816053512,256.0,15.812,14.963,19,180,178,run_logs\cubic_300.stdout.txt,run_logs\cubic_300.stderr.txt
cubic_3000.txt,1,ok,0,3000,4500,0.0010003334444814939,2632.0,111.264,108.403,44,228,226,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,2,ok,0,3000,4500,0.0010003334444814939,2618.0,80.529,78.156,41,227,225,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,3,ok,0,3000,4500,0.0010003334444814939,2634.0,72.744,32.957,37,225,223,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,4,ok,0,3000,4500,0.0010003334444814939,2635.0,95.163,16.541,33,229,227,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,5,ok,0,3000,4500,0.0010003334444814939,2637.0,76.652,75.822,36,230,228,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,6,ok,0,3000,4500,0.0010003334444814939,2633.0,71.467,51.652,41,229,227,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,7,ok,0,3000,4500,0.0010003334444814939,2639.0,81.314,29.634,36,227,225,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,8,ok,0,3000,4500,0.0010003334444814939,2635.0,75.144,61.047,30,227,225,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,9,ok,0,3000,4500,0.0010003334444814939,2651.0,73.453,32.388,41,226,224,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_3000.txt,10,ok,0,3000,4500,0.0010003334444814939,2645.0,74.767,66.031,42,227,225,run_logs\cubic_3000.stdout.txt,run_logs\cubic_3000.stderr.txt
cubic_400.txt,1,ok,0,400,600,0.007518796992481203,346.0,12.108,5.252,23,182,180,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,2,ok,0,400,600,0.007518796992481203,350.0,12.796,12.793,24,182,180,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,3,ok,0,400,600,0.007518796992481203,343.0,12.173,3.34,21,183,181,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,4,ok,0,400,600,0.007518796992481203,349.0,13.214,8.698,21,183,181,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,5,ok,0,400,600,0.007518796992481203,352.0,12.139,3.675,19,183,181,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,6,ok,0,400,600,0.007518796992481203,344.0,15.18,12.944,18,183,181,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,7,ok,0,400,600,0.007518796992481203,346.0,18.812,18.805,23,183,181,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,8,ok,0,400,600,0.007518796992481203,343.0,19.673,14.475,20,183,181,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,9,ok,0,400,600,0.007518796992481203,338.0,13.485,3.446,23,183,181,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_400.txt,10,ok,0,400,600,0.007518796992481203,346.0,12.523,10.701,19,182,180,run_logs\cubic_400.stdout.txt,run_logs\cubic_400.stderr.txt
cubic_500.txt,1,ok,0,500,750,0.006012024048096192,436.0,14.459,13.679,19,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,2,ok,0,500,750,0.006012024048096192,430.0,14.213,13.452,21,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,3,ok,0,500,750,0.006012024048096192,429.0,14.598,14.595,21,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,4,ok,0,500,750,0.006012024048096192,439.0,14.586,2.295,20,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,5,ok,0,500,750,0.006012024048096192,437.0,14.125,1.166,24,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,6,ok,0,500,750,0.006012024048096192,435.0,14.577,7.958,29,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,7,ok,0,500,750,0.006012024048096192,434.0,15.371,9.668,18,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,8,ok,0,500,750,0.006012024048096192,429.0,16.9,15.874,19,184,182,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,9,ok,0,500,750,0.006012024048096192,433.0,14.472,2.918,23,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_500.txt,10,ok,0,500,750,0.006012024048096192,427.0,15.087,15.085,23,185,183,run_logs\cubic_500.stdout.txt,run_logs\cubic_500.stderr.txt
cubic_600.txt,1,ok,0,600,900,0.005008347245409015,520.0,16.664,2.912,20,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,2,ok,0,600,900,0.005008347245409015,518.0,16.494,8.143,20,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,3,ok,0,600,900,0.005008347245409015,516.0,16.136,12.735,23,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,4,ok,0,600,900,0.005008347245409015,518.0,16.427,1.338,19,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,5,ok,0,600,900,0.005008347245409015,517.0,16.192,7.449,21,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,6,ok,0,600,900,0.005008347245409015,518.0,16.493,9.494,19,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,7,ok,0,600,900,0.005008347245409015,516.0,16.972,11.807,24,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,8,ok,0,600,900,0.005008347245409015,514.0,16.602,15.788,24,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,9,ok,0,600,900,0.005008347245409015,520.0,22.586,21.754,27,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_600.txt,10,ok,0,600,900,0.005008347245409015,517.0,21.055,5.303,24,187,185,run_logs\cubic_600.stdout.txt,run_logs\cubic_600.stderr.txt
cubic_700.txt,1,ok,0,700,1050,0.004291845493562232,599.0,24.63,22.453,33,189,187,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,2,ok,0,700,1050,0.004291845493562232,603.0,22.617,10.709,23,189,187,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,3,ok,0,700,1050,0.004291845493562232,603.0,22.94,19.899,21,189,187,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,4,ok,0,700,1050,0.004291845493562232,610.0,23.969,20.325,21,189,187,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,5,ok,0,700,1050,0.004291845493562232,606.0,25.891,12.802,29,189,187,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,6,ok,0,700,1050,0.004291845493562232,605.0,22.059,20.56,26,189,187,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,7,ok,0,700,1050,0.004291845493562232,604.0,22.175,17.441,27,190,188,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,8,ok,0,700,1050,0.004291845493562232,592.0,21.192,21.189,26,190,188,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,9,ok,0,700,1050,0.004291845493562232,602.0,19.433,18.57,24,190,188,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_700.txt,10,ok,0,700,1050,0.004291845493562232,607.0,20.685,7.11,25,190,188,run_logs\cubic_700.stdout.txt,run_logs\cubic_700.stderr.txt
cubic_800.txt,1,ok,0,800,1200,0.0037546933667083854,693.0,25.421,25.417,29,191,189,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,2,ok,0,800,1200,0.0037546933667083854,697.0,26.974,22.364,26,193,191,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,3,ok,0,800,1200,0.0037546933667083854,696.0,17.729,14.942,29,192,190,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,4,ok,0,800,1200,0.0037546933667083854,691.0,17.785,12.896,27,192,190,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,5,ok,0,800,1200,0.0037546933667083854,692.0,18.828,15.432,28,192,190,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,6,ok,0,800,1200,0.0037546933667083854,693.0,18.63,9.613,26,193,191,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,7,ok,0,800,1200,0.0037546933667083854,697.0,18.438,12.76,27,192,190,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,8,ok,0,800,1200,0.0037546933667083854,691.0,19.36,13.695,30,193,191,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,9,ok,0,800,1200,0.0037546933667083854,690.0,24.831,18.173,28,191,189,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_800.txt,10,ok,0,800,1200,0.0037546933667083854,701.0,23.642,18.723,24,191,189,run_logs\cubic_800.stdout.txt,run_logs\cubic_800.stderr.txt
cubic_900.txt,1,ok,0,900,1350,0.0033370411568409346,787.0,24.655,20.327,27,193,191,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,2,ok,0,900,1350,0.0033370411568409346,783.0,25.025,14.128,25,193,191,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,3,ok,0,900,1350,0.0033370411568409346,784.0,25.223,23.62,31,193,191,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,4,ok,0,900,1350,0.0033370411568409346,780.0,27.382,19.622,23,193,191,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,5,ok,0,900,1350,0.0033370411568409346,794.0,22.958,15.561,28,193,191,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,6,ok,0,900,1350,0.0033370411568409346,784.0,22.633,18.89,26,193,191,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,7,ok,0,900,1350,0.0033370411568409346,781.0,23.346,10.398,28,194,192,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,8,ok,0,900,1350,0.0033370411568409346,777.0,22.789,15.975,27,193,191,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,9,ok,0,900,1350,0.0033370411568409346,775.0,23.876,20.944,24,194,192,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
cubic_900.txt,10,ok,0,900,1350,0.0033370411568409346,780.0,23.496,18.526,31,193,191,run_logs\cubic_900.stdout.txt,run_logs\cubic_900.stderr.txt
